Site,Year,Date,Plot,Location,Snow_cover,Water_cover,Land_cover,Total_cover,Observer,Notes
barr,2009,7-Jun-09,brw6,b6,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,b2,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,b4,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,b6,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,b8,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,b10,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,b12,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,d2,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,d4,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,d6,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,d8,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,d10,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,d12,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,f2,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,f4,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,f6,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,f8,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,f10,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,f12,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,h2,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,h4,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,h6,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,h8,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,h10,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,h12,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,j2,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,j4,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,j6,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,j8,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,j10,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,j12,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,l2,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,l4,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,l6,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,l8,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,l10,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw1,l12,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw2,b10,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw2,b12,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw2,f6,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw2,h12,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw2,j2,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw2,l2,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw2,l10,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw3,b4,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw3,b6,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw3,b8,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw3,d2,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw3,d8,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw3,f2,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw3,f4,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw3,f10,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw3,h2,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw3,h4,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw3,h10,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw3,j2,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw3,j4,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw3,j8,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw3,l2,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw3,l4,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw5,b2,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw5,b4,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw5,d2,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw5,d4,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw5,f2,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw5,f4,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw6,b6,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw6,d6,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw6,f8,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw6,f10,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw6,f12,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw6,h10,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw6,j10,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw6,j12,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw8,d2,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw8,f4,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw8,f6,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw8,h4,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw8,h6,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw8,j2,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw8,j4,100,0,0,100,NA,NA
barr,2008,4-Jun-08,brw8,l2,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw1,b12,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw1,d12,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw1,f8,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw1,f10,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw1,h2,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw1,h4,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw1,h6,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw1,h8,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw1,h12,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw1,j6,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw1,j8,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw1,j10,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw1,j12,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw1,l4,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw1,l6,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw1,l8,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw1,l10,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw1,l12,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw2,b12,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw2,h12,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw2,l10,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw3,b10,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw3,d2,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw3,d4,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw3,d8,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw3,f2,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw3,f4,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw3,f8,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw3,f10,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw3,h2,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw3,h4,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw3,h8,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw3,h10,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw3,j2,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw3,j4,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw3,j10,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw3,l2,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw3,l4,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw5,b2,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw5,b6,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw5,d2,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw5,d4,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw5,f12,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw5,h2,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw5,l2,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw5,l4,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw6,h8,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw6,l8,100,0,0,100,NA,NA
barr,2008,7-Jun-08,brw6,l10,100,0,0,100,NA,NA
barr,2008,10-Jun-08,brw1,h2,100,0,0,100,NA,NA
barr,2008,10-Jun-08,brw6,b6,100,0,0,100,NA,NA
barr,2008,10-Jun-08,brw6,d6,100,0,0,100,NA,NA
barr,2008,10-Jun-08,brw6,d8,100,0,0,100,NA,NA
barr,2008,10-Jun-08,brw6,f8,100,0,0,100,NA,NA
barr,2008,10-Jun-08,brw6,j10,100,0,0,100,NA,NA
barr,2007,5-Jun-07,brw1,b12,100,0,0,100,at,NA
barr,2007,5-Jun-07,brw1,d2,100,0,0,100,at,NA
barr,2007,5-Jun-07,brw1,d6,100,0,0,100,at,NA
barr,2007,5-Jun-07,brw1,d12,100,0,0,100,at,NA
barr,2007,5-Jun-07,brw1,f2,100,0,0,100,at,NA
barr,2007,5-Jun-07,brw1,f4,100,0,0,100,at,NA
barr,2007,5-Jun-07,brw1,h8,100,0,0,100,at,NA
barr,2007,5-Jun-07,brw1,j10,100,0,0,100,at,NA
barr,2007,5-Jun-07,brw1,j12,100,0,0,100,at,NA
barr,2007,5-Jun-07,brw1,l6,100,0,0,100,at,NA
barr,2007,5-Jun-07,brw1,l10,100,0,0,100,at,NA
barr,2007,5-Jun-07,brw1,l12,100,0,0,100,at,NA
barr,2007,5-Jun-07,brw3,b8,100,0,0,100,rlanctot,NA
barr,2007,5-Jun-07,brw3,b10,100,0,0,100,rlanctot,NA
barr,2007,5-Jun-07,brw3,d2,100,0,0,100,rlanctot,NA
barr,2007,5-Jun-07,brw3,d10,100,0,0,100,rlanctot,NA
barr,2007,5-Jun-07,brw3,f2,100,0,0,100,rlanctot,NA
barr,2007,5-Jun-07,brw3,f4,100,0,0,100,rlanctot,NA
barr,2007,5-Jun-07,brw3,f10,100,0,0,100,rlanctot,NA
barr,2007,5-Jun-07,brw3,h2,100,0,0,100,rlanctot,NA
barr,2007,5-Jun-07,brw3,h4,100,0,0,100,rlanctot,NA
barr,2007,5-Jun-07,brw3,j2,100,0,0,100,rlanctot,NA
barr,2007,5-Jun-07,brw3,j4,100,0,0,100,rlanctot,NA
barr,2007,5-Jun-07,brw3,l2,100,0,0,100,rlanctot,NA
barr,2007,5-Jun-07,brw3,l4,100,0,0,100,rlanctot,NA
barr,2007,5-Jun-07,brw5,b2,100,0,0,100,jchoi,NA
barr,2007,5-Jun-07,brw5,d2,100,0,0,100,jchoi,NA
barr,2007,5-Jun-07,brw5,d12,100,0,0,100,jchoi,NA
barr,2007,5-Jun-07,brw5,f2,100,0,0,100,jchoi,NA
barr,2007,5-Jun-07,brw5,f12,100,0,0,100,jchoi,NA
barr,2007,5-Jun-07,brw5,j12,100,0,0,100,jchoi,NA
barr,2007,5-Jun-07,brw6,d6,100,0,0,100,rranhn,NA
barr,2007,5-Jun-07,brw6,f8,100,0,0,100,rranhn,NA
barr,2007,5-Jun-07,brw6,h8,100,0,0,100,rranhn,NA
barr,2007,5-Jun-07,brw6,j10,100,0,0,100,rranhn,NA
barr,2007,5-Jun-07,brw8,b2,100,0,0,100,rranhn,NA
barr,2007,5-Jun-07,brw8,f4,100,0,0,100,rranhn,NA
barr,2007,8-Jun-07,brw6,h8,100,0,0,100,jchoi,NA
barr,2006,4-Jun-06,brw1,b2,100,0,0,100,rlanctot,observed from plot 2
barr,2006,4-Jun-06,brw1,b4,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,b6,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,b8,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,b10,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,b12,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,d2,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,d4,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,d6,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,d8,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,d10,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,d12,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,f2,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,f4,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,f6,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,f8,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,f10,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,f12,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,h2,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,h4,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,h6,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,h8,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,h10,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,h12,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,j2,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,j4,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,j6,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,j8,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,j10,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,j12,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,l2,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,l4,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,l6,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,l8,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,l10,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw1,l12,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw2,b2,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw2,b10,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw2,b12,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw2,d2,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw2,d4,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw2,f4,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw2,f6,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw2,f8,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw2,h8,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw2,h12,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw2,j2,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw2,j6,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw2,j8,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw2,j12,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw2,l10,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw2,l12,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,b2,100,0,0,100,rlanctot,"never visited, but observation from road show 100% snow covered"
barr,2006,4-Jun-06,brw3,b4,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,b6,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,b8,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,b10,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,b12,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,d2,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,d4,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,d6,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,d8,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,d10,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,d12,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,f2,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,f4,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,f6,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,f8,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,f10,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,f12,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,h2,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,h4,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,h6,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,h8,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,h10,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,h12,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,j2,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,j4,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,j6,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,j8,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,j10,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,j12,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,l2,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,l4,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,l6,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,l8,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,l10,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw3,l12,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,b2,100,0,0,100,rlanctot,"never visited, but observation from road show 100% snow covered"
barr,2006,4-Jun-06,brw5,b4,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,b6,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,b8,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,b10,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,b12,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,d2,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,d4,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,d6,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,d8,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,d10,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,d12,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,f2,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,f4,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,f6,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,f8,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,f10,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,f12,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,h2,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,h4,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,h6,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,h8,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,h10,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,h12,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,j2,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,j4,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,j6,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,j8,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,j10,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,j12,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,l2,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,l4,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,l6,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,l8,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,l10,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw5,l12,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw6,b6,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw6,b12,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw6,d6,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw6,d8,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw6,d10,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw6,f8,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw6,f12,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw6,h8,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw6,j12,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw6,l2,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw6,l10,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw6,l12,100,0,0,100,rlanctot,NA
barr,2006,4-Jun-06,brw8,b2,100,0,0,100,df,NA
barr,2006,4-Jun-06,brw8,b4,100,0,0,100,df,NA
barr,2006,4-Jun-06,brw8,b6,100,0,0,100,df,NA
barr,2006,4-Jun-06,brw8,d2,100,0,0,100,df,NA
barr,2006,4-Jun-06,brw8,d4,100,0,0,100,df,NA
barr,2006,4-Jun-06,brw8,f2,100,0,0,100,df,NA
barr,2006,4-Jun-06,brw8,f4,100,0,0,100,df,NA
barr,2006,4-Jun-06,brw8,f6,100,0,0,100,df,NA
barr,2006,4-Jun-06,brw8,h2,100,0,0,100,df,NA
barr,2006,4-Jun-06,brw8,h4,100,0,0,100,df,NA
barr,2006,4-Jun-06,brw8,h6,100,0,0,100,df,NA
barr,2006,4-Jun-06,brw8,h8,100,0,0,100,df,NA
barr,2006,4-Jun-06,brw8,j2,100,0,0,100,df,NA
barr,2006,4-Jun-06,brw8,j6,100,0,0,100,df,NA
barr,2006,4-Jun-06,brw8,j8,100,0,0,100,df,NA
barr,2006,4-Jun-06,brw8,j10,100,0,0,100,df,NA
barr,2006,4-Jun-06,brw8,l2,100,0,0,100,df,NA
barr,2006,4-Jun-06,brw8,l4,100,0,0,100,df,NA
barr,2006,4-Jun-06,brw8,l6,100,0,0,100,df,NA
barr,2006,4-Jun-06,brw8,l8,100,0,0,100,df,NA
barr,2006,8-Jun-06,brw1,d8,100,0,0,100,fabrice le bovand,NA
barr,2006,8-Jun-06,brw1,d10,100,0,0,100,fabrice le bovand,NA
barr,2006,8-Jun-06,brw1,j8,100,0,0,100,fabrice le bovand,NA
barr,2006,8-Jun-06,brw1,j12,100,0,0,100,fabrice le bovand,NA
barr,2006,8-Jun-06,brw1,l6,100,0,0,100,fabrice le bovand,NA
barr,2006,8-Jun-06,brw1,l10,100,0,0,100,fabrice le bovand,NA
barr,2006,8-Jun-06,brw3,d8,100,0,0,100,dof,NA
barr,2006,8-Jun-06,brw3,d10,100,0,0,100,dof,NA
barr,2006,8-Jun-06,brw3,f10,100,0,0,100,dof,NA
barr,2006,8-Jun-06,brw3,h4,100,0,0,100,dof,NA
barr,2006,8-Jun-06,brw3,l2,100,0,0,100,dof,NA
barr,2006,8-Jun-06,brw5,b2,100,0,0,100,dof,NA
barr,2006,8-Jun-06,brw5,d12,100,0,0,100,dof,NA
barr,2006,8&9 june 06,brw6,f8,100,0,0,100,ln,NA
barr,2006,8&9 june 06,brw6,l10,100,0,0,100,ln,NA
barr,2006,8&9 june 06,brw8,b2,100,0,0,100,ln,NA
barr,2005,3-Jun-05,brw2,b10,100,0,0,100,caleb,NA
barr,2005,3-Jun-05,brw2,f4,100,0,0,100,caleb,NA
barr,2005,3-Jun-05,brw2,h12,100,0,0,100,caleb,NA
barr,2005,3-Jun-05,brw2,j2,100,0,0,100,caleb,NA
barr,2005,3-Jun-05,brw2,j6,100,0,0,100,caleb,NA
barr,2005,3-Jun-05,brw2,j12,100,0,0,100,caleb,NA
barr,2005,3-Jun-05,brw2,l2,100,0,0,100,caleb,NA
barr,2005,3-Jun-05,brw2,l4,100,0,0,100,caleb,NA
barr,2005,3-Jun-05,brw2,l6,100,0,0,100,caleb,NA
barr,2005,3-Jun-05,brw2,l10,100,0,0,100,caleb,NA
barr,2005,3-Jun-05,brw2,l12,100,0,0,100,caleb,NA
barr,2005,3-Jun-05,brw3,b2,100,0,0,100,gnorwood,NA
barr,2005,3-Jun-05,brw3,b4,100,0,0,100,gnorwood,NA
barr,2005,3-Jun-05,brw3,b6,100,0,0,100,gnorwood,NA
barr,2005,3-Jun-05,brw3,b8,100,0,0,100,gnorwood,NA
barr,2005,3-Jun-05,brw3,b10,100,0,0,100,gnorwood,NA
barr,2005,3-Jun-05,brw3,d2,100,0,0,100,gnorwood,NA
barr,2005,3-Jun-05,brw3,d4,100,0,0,100,gnorwood,NA
barr,2005,3-Jun-05,brw3,d6,100,0,0,100,gnorwood,NA
barr,2005,3-Jun-05,brw3,d8,100,0,0,100,gnorwood,NA
barr,2005,3-Jun-05,brw3,d10,100,0,0,100,gnorwood,NA
barr,2005,3-Jun-05,brw3,d12,100,0,0,100,gnorwood,NA
barr,2005,3-Jun-05,brw3,f2,100,0,0,100,gnorwood,NA
barr,2005,3-Jun-05,brw3,f4,100,0,0,100,gnorwood,NA
barr,2005,3-Jun-05,brw3,f8,100,0,0,100,gnorwood,NA
barr,2005,3-Jun-05,brw3,f10,100,0,0,100,gnorwood,NA
barr,2005,3-Jun-05,brw3,f12,100,0,0,100,gnorwood,NA
barr,2005,3-Jun-05,brw3,h2,100,0,0,100,gnorwood,NA
barr,2005,3-Jun-05,brw3,h4,100,0,0,100,gnorwood,NA
barr,2005,3-Jun-05,brw3,h6,100,0,0,100,gnorwood,NA
barr,2005,3-Jun-05,brw3,h8,100,0,0,100,gnorwood,NA
barr,2005,3-Jun-05,brw3,h10,100,0,0,100,gnorwood,NA
barr,2005,3-Jun-05,brw3,h12,100,0,0,100,gnorwood,NA
barr,2005,3-Jun-05,brw3,j2,100,0,0,100,gnorwood,NA
